"id";"uri";"siglaTipo";"numero";"ano";"idTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"12814";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12814";"INC";"1211";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, que a diretoria da EMBRAPA negocie e atenda as reivindicações dos trabalhadores da EMBRAPA, através do SINPAF.";"";"(MAGR), (EMBRAPA), ATENDIMENTO, REIVINDICAÇÃO, TRABALHADOR, EMPREGADO, SINDICATO, ACORDO COLETIVO DE TRABALHO,  REAJUSTE, REPOSIÇÃO, SALARIO, AUMENTO, VALOR, VALE REFEIÇÃO, PAGAMENTO, ADICIONAL DE PRODUTIVIDADE, PERCENTAGEM, MESTRADO, CURSO DE
DOUTORADO.";"2000-11-29T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=66489";"";"2001-02-02T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao  Ministro Chefe da Casa Civil da PR ,Pedro Parente,  através do OF.245/01 .";""
"12815";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12815";"INC";"1212";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, que se promova a recuperação da Rodovia BR-230, no trecho compreendido entre as cidades paraibanas de Marizópolis e Pombal.";"";"(MTR), LIBERAÇAO, RECURSOS, RESTAURAÇÃO, RECUPERAÇÃO, TRECHO, RODOVIA, MUNICIPIO, MARIZOPOLIS, POMBAL, (PB).";"2000-11-30T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56394";"";"2001-05-08T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , 468  do Ministro Chefe da Casa Civil da  PR Pedro Parente, com esclarecimentos.";""
"12816";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12816";"INC";"1213";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Justiça, a adoção de medidas relativas à apreensão de bens.";"";"(MJ), DESTINAÇÃO, VALOR, ARRECADAÇÃO, LEILÃO, MERCADORIA APREENDIDA, (IBAMA), POLICIA FEDERAL, SECRETARIA DA RECEITA FEDERAL, MUNICIPIOS, PROGRAMA COMUNIDADE SOLIDARIA, IMPLEMENTAÇÃO, FISCALIZAÇÃO, COMBATE, CRIME.";"2000-11-30T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56396";"";"2002-06-28T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"Av 622, do Ministro da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12817";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12817";"INC";"1214";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério de Minas e Energia, que seja determinada à Petrobrás Distribuidora - BR a adoção de providências no sentido da reabertura das bases de distribuição secundária de combustíveis, administradas por aquela empresa, localizadas nos Municípios de Juazeiro do Norte, Campina Grande, Barreiras e Itabuna.";"";"(MME), DETERMINAÇÃO, (PETROBRAS), REABERTURA, BASE, DISTRIBUIÇÃO, COMBUSTIVEL, MUNICIPIO, JUAZEIRO DO NORTE, (CE), CAMPINA GRANDE (PB), BARREIRAS, ITABUNA, (BA).";"2000-12-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31663";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR Pedro Parente,  através do OF .694/01.";""
"12818";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12818";"INC";"1215";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Integração Nacional, a inclusão, na proposta orçamentária da União (OGU) de 2002, de recursos para construção da Barragem do Saco Grande/Gaviãozinho, no Município de Barra do Choça, no Estado da Bahia.";"";"(MIN), INCLUSÃO, ORÇAMENTO, UNIÃO FEDERAL, RECURSOS FINANCEIROS, CONSTRUÇÃO, BARRAGEM, RIO DO  SACO GRANDE, RIO GAVIÃOZINHO, MUNICIPIO, BARRA DO CHOÇA, (BA).";"2000-12-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31664";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF 695/01.";""
"12819";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12819";"INC";"1216";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do MInistério da Integração Nacional, a construção da Barragem de São Domingos, no Rio Gavião, nos limites dos municípios de Jacaraci e Condeúba, no Estado da Bahia.";"";"(MIN), INCLUSÃO, ORÇAMENTO, UNIÃO FEDERAL, RECURSOS FINANCEIROS, CONSTRUÇÃO, BARRAGEM DE SÃO DOMINGOS, MUNICIPIO, JACARACI, CANDEUBA, (BA), ESTUDO TECNICO, VIABILIDADE.";"2000-12-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31666";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao  ,  através do OF .";""
"12820";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12820";"INC";"1217";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, a adoção de linha de financiamento para aquisição de calcário agrícola.";"ESTABELECENDO A TAXA DE JUROS MAXIMA DE 3% (TRES POR CENTO) AO ANO, PARA AQUISIÇÃO DE CALCARIO AGRICOLA.";"(MAGR), FINANCIAMENTO AGRICOLA, AQUISIÇÃO, CALCARIO, REDUÇÃO, PERCENTAGEM, JUROS, CREDITO RURAL.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31672";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF 697/01.";""
"12821";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12821";"INC";"1218";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério das Comunicações, a criação de cargo de ouvidor no âmbito das prestadoras de serviços de telecomunicações, bem como a ampla divulgação dos nomes de seus diretores.";"";"(MC), (ANATEL), OBRIGATORIEDADE, CRIAÇÃO, CARGO, OUVIDOR, EMPRESA DE TELECOMUNICAÇÕES, CONCESSIONARIA, ATENDIMENTO, RECLAMAÇÃO, USUÁRIO, EXIGENCIA, DIVULGAÇÃO, NOME, DIRETOR.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31673";"";"2001-08-06T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 900, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12822";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12822";"INC";"1219";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, a adoção de medidas em defesa da apicultura nacional.";"SOLICITANDO MEDIDAS PARA O CONTROLE DA DOENÇA DE ABELHAS ""CRIA PÚTRIDA AMERICANA"", OU ""LOQUE AMERICANA"", DEVIDO A IMPORTAÇÃO DE MEL FRACIONADO DOS PAISES DO MERCOSUL, COMO A CRIAÇÃO DE UMA COMISSÃO DE PESQUISADORES E O PROGRAMA NACIONAL DE
MONITORAMENTO
DE MEIS.";"(MAGR), PROVIDENCIA, PROTEÇÃO, APICULTURA, CRIAÇÃO, COMISSÃO, PESQUISADOR, CRITERIOS, COMBATE, DOENÇA, ABELHA, ORIGEM, PAIS, (MERCOSUL), IMPORTAÇÃO, MEL DE ABELHA, AUSENCIA, CONTROLE SANITARIO, PROGRAMA NACIONAL, LOCALIZAÇÃO, BACTERIA.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31674";"";"2001-04-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF 550/01.";""
"12823";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12823";"INC";"1220";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Educação, a introdução do estudo da Constituição Brasileira nos currículos da Educação Básica.";"";"INCLUSÃO, DISCISPLINA ESCOLAR, CONSTITUIÇÃO FEDERAL, CURRICULO, EDUCAÇÃO BASICA, ENSINO FUNDAMENTAL, ENSINO MEDIO, CONTEUDO, DIREITOS E GARANTIAS FUNDAMENTAIS.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31675";"";"2001-11-23T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 1400, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12824";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12824";"INC";"1221";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério do Planejamento, Orçamento e Gestão, a capacitação, dos servidores que atuam no atendimento ao público, à utilização da linguagem gestual.";"";"(MP), REMESSA, PROJETO DE LEI, OBRIGATORIEDADE, TREINAMENTO, ESPECIALIZAÇÃO, SERVIDOR, LINGUAGEM, SINALIZAÇÃO, ATENDIMENTO, PESSOA DEFICIENTE, SURDO, MUDO.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31677";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF 700/01.";""
"12825";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12825";"INC";"1222";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério do Desenvolvimento, Indústria e Comércio Exterior, a implantação de uma representação do Banco Nacional de Desenvolvimento Econômico e Social - BNDES em São Luís - Estado do Maranhão.";"";"(MDIC), INSTALAÇÃO, REPRESENTAÇÃO, (BNDES), MUNICIPIO, SÃO LUIS, (MA).";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31686";"";"2001-05-08T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV  468 do  Ministro Chefe da cCasa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12826";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12826";"INC";"1223";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, a reforma e a restauração da Avenida Presidente Dutra, correspondente ao trecho urbano da BR-116, em Vitória da Conquista, no Estado da Bahia.";"";"(MTR), RECONSTRUÇÃO, RESTAURAÇÃO, TRECHO, RODOVIA, ZONA URBANA, MUNICIPIO, VITORIA DA CONQUISTA, (BA), NORMALIZAÇÃO, TRAFEGO RODOVIARIO.";"2000-12-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31687";"";"2001-10-03T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 1143, do Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12827";"INC";"1224";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, a adoção de medidas para obtenção de recursos, na Proposta Orçamentária de 2001, para a duplicação de trecho da rodovia BR-020 entre Planaltina-DF e Formosa-GO.";"";"(MTR), (DNER), OBTENÇÃO, RECURSOS, ORÇAMENTO, DUPLICAÇÃO, TRECHO, RODOVIA, CIDADE SATELITE, PLANALTINA, (DF), MUNICIPIO, FORMOSA, (GO).";"2000-12-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31688";"";"2001-07-27T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 866, do Ministro Chefe da Casa Civil da PR, Interino, Silvano Gianni, com esclarecimentos.";""
"12828";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12828";"INC";"1225";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Defesa, a extensão do Projeto SIVAM a outras regiões do País.";"";"MINISTERIOS, DEFESA, AMPLIAÇÃO, ABRANGENCIA, PROGRAMA, (SIVAM), TERRITORIO NACIONAL, GARANTIA, INFORMAÇÕES, DESENVOLVIMENTO SUSTENTAVEL.";"2000-12-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31690";"";"2002-11-28T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 1314, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12829";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12829";"INC";"1226";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, a adoção de medidas para a regulamentação da Lei nº 8.899, de 29 de junho de 1994, que ""concede passe livre às pessoas portadoras de deficiência no sistema de transporte coletivo interestadual"".";"";"(MTR), REGULAMENTAÇÃO, LEI FEDERAL, PASSE LIVRE, TRANSPORTE GRATUITO, PESSOA DEFICIENTE, ONIBUS, TRANSPORTE COLETIVO INTERESTADUAL.";"2000-12-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31692";"";"2001-10-22T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 1191, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12830";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12830";"INC";"1227";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, o encaminhamento de proposição com vistas à compensação de créditos e débitos da União.";"";"(MF), ELABORAÇÃO, ESTUDO TECNICO, ENQUADRAMENTO, CONTRIBUINTE, PESSOA FISICA, PESSOA JURIDICA, COMPENSAÇÃO, CREDITOS, DEBITOS, UNIÃO FEDERAL, REGULARIZAÇÃO, PENDENCIA.";"2000-12-06T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31693";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .705/01.";""
"12831";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12831";"INC";"1228";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, a instalação de uma agência do Banco do Brasil na região do Parque Iguatemi - São Matheus, São Paulo, Estado de São Paulo.";"";"(MF), INSTALAÇÃO, AGENCIA, BANCO DO BRAIL, BAIRRO, SÃO MATHEUS, MUNICIPIO, SÃO PAULO, (SP).";"2000-12-07T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31695";"";"2002-03-13T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 185, do Ministro da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12832";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12832";"INC";"1229";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, a instalação de uma agência da Caixa Econômica Federal na região do Parque Iguatemi - São Matheus.";"";"(MF), INSTALAÇÃO, AGENCIA, (CEF), BAIRRO, SÃO MATHEUS, MUNICIPIO, SÃO PAULO, (SP).";"2000-12-07T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31728";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .706/01.";""
"12833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12833";"INC";"1230";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Diamante do Norte, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, DIAMANTE DO NORTE, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31730";"";"2001-05-31T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 562, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12834";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12834";"INC";"1231";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Loanda, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, LOANDA, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31731";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .708/01.";""
"12835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12835";"INC";"1232";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Marilena, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, MARILENA, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31735";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .709/01.";""
"12836";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12836";"INC";"1233";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Santa Cruz do Monte Castelo, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, SANTA CRUZ DO MONTE CASTELO, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31736";"";"2001-04-11T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .710/01.";""
"12837";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12837";"INC";"1234";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Nova Londrina, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, NOVA LONDRINA, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31739";"";"2001-04-03T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .475/01.";""
"12838";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12838";"INC";"1235";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Ivaté, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, IVATÉ, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31742";"";"2001-03-10T10:06:24";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Publicação de Despacho";"605";"Arquivada";"923";"Publicação Inicial em 10/03/2001.
DCD 10 03 01 PÁG 1719 COL 01.";""
"12839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12839";"INC";"1236";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Maripá, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, MARIPÁ, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31743";"";"2001-04-03T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .477/01.";""
"12840";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12840";"INC";"1237";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Boa Esperança, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, BOA ESPERANÇA, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31752";"";"2001-04-03T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Remessa ao Ministro Chefe da Casa Civil da PR, Pedro Parente, através do OF .478/01.";""
"12841";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12841";"INC";"1238";"2000";"133";"Indicação";"Sugere ao Poder Executivo a inclusão do Município de Moreira Sales, no Estado do Paraná, no programa Comunidade Solidária.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, PROGRAMA COMUNIDADE SOLIDARIA, MUNICIPIO, MOREIRA SALES, (PR).";"2000-12-08T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=31754";"";"2001-05-31T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 562, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
